time,latitude,longitude,mag
2017-02-18T02:50:13.833Z,58.4121,-154.132,2.4
2017-02-18T02:44:14.176Z,62.6653,-150.6688,1.1
2017-02-18T02:43:31.110Z,-35.4763,-102.7473,4.8
2017-02-18T02:42:21.270Z,37.623,-119.0355,-0.02
2017-02-18T02:41:08.357Z,51.2783,179.7831,2.3
2017-02-18T02:40:34.340Z,37.6243333,-119.0341667,0.38
2017-02-18T02:33:16.266Z,40.1236,-121.0539,0.9
2017-02-18T02:29:27.692Z,61.6678,-151.9163,1.4
2017-02-18T02:15:57.496Z,63.2808,-151.0795,1.5
2017-02-18T02:14:18.166Z,59.8626,-151.9275,1
2017-02-18T02:10:57.602Z,36.8121,-116.0022,0.1
2017-02-18T02:04:50.360Z,36.0298333,-117.8146667,0.36
2017-02-18T02:03:20.074Z,36.7017,-116.3178,0.4
2017-02-18T01:43:37.064Z,59.8356,-152.6717,2.4
2017-02-18T01:40:39.350Z,36.0206667,-117.7256667,1.38
2017-02-18T01:38:42.900Z,19.2026,-68.0459,3
2017-02-18T01:32:24.715Z,60.5211,-151.6438,1.5
2017-02-18T01:24:56.600Z,18.0132,-67.0566,1.5
2017-02-18T01:18:20.348Z,36.6991,-116.3187,0.3
2017-02-18T01:15:36.458Z,64.9756,-147.2819,0.8
2017-02-18T01:09:05.808Z,38.4082,-118.9068,1.1
2017-02-18T01:09:01.830Z,62.7077,-149.4724,1.4
2017-02-18T01:07:15.567Z,36.8158,-115.9991,0.5
2017-02-18T01:00:04.376Z,61.3808,-140.0536,1.5
2017-02-18T00:57:08.220Z,36.5485,-121.1168333,2.11
2017-02-18T00:52:00.925Z,37.8254,-116.1542,0.7
2017-02-18T00:50:44.819Z,36.5651,-115.2901,0.5
2017-02-18T00:38:40.580Z,34.0001667,-116.7763333,1.66
2017-02-18T00:35:57.032Z,63.5658,-147.4082,1.2
2017-02-18T00:33:04.813Z,54.069,-163.4335,2.1
2017-02-18T00:25:57.084Z,63.4798,-152.6814,1.1
2017-02-18T00:22:54.160Z,-56.1205,-27.2091,4.7
2017-02-18T00:10:08.362Z,61.3404,-147.5107,1.5
2017-02-18T00:08:27.340Z,19.4236667,-155.615,1
2017-02-18T00:07:36.622Z,38.6744,-119.1333,1.2
2017-02-18T00:03:34.410Z,64.9969,-147.323,1.6
2017-02-18T00:00:08.320Z,19.418,-155.6126667,0.99
2017-02-17T23:52:16.767Z,63.0513,-151.4977,0.8
2017-02-17T23:39:17.150Z,38.5571667,-122.2708333,2.05
2017-02-17T23:29:40.331Z,65.1912,-150.2712,0.8
2017-02-17T23:25:59.680Z,3.7996,126.9032,4.2
2017-02-17T23:19:33.210Z,33.178,-116.038,1.94
2017-02-17T23:14:51.836Z,60.4843,-151.6543,2.4
2017-02-17T23:05:51.716Z,63.6425,-147.3022,0.9
2017-02-17T22:45:19.500Z,59.6169,-152.8397,1.6
2017-02-17T22:40:53.650Z,33.6301667,-116.746,2.46
2017-02-17T22:38:59.635Z,37.026,-115.9807,0.5
2017-02-17T22:28:28.197Z,61.8191,-152.0639,2.2
2017-02-17T22:20:35.110Z,33.3011667,-116.158,1.27
2017-02-17T22:20:32.998Z,38.3714,-118.8688,0.9
2017-02-17T22:15:00.995Z,63.1806,-150.8345,1.4
2017-02-17T22:03:38.040Z,19.4225,-155.6125,1.93
2017-02-17T21:56:27.827Z,37.0336,-117.6204,0.9
2017-02-17T21:53:24.100Z,18.1942,-67.275,2.5
2017-02-17T21:44:00.500Z,38.8218333,-122.7621667,0.27
2017-02-17T21:43:40.410Z,41.025,-121.159,1.53
2017-02-17T21:37:53.382Z,64.9584,-148.6666,0.3
2017-02-17T21:36:32.520Z,41.4403333,-112.3953333,0.66
2017-02-17T21:36:21.470Z,41.4566667,-112.4413333,-0.94
2017-02-17T21:36:01.904Z,59.6101,-151.6391,2
2017-02-17T21:33:15.060Z,3.8032,126.7453,4.8
2017-02-17T21:28:53.840Z,46.1518333,-122.647,0.82
2017-02-17T21:19:43.496Z,63.2829,-151.3857,0.9
2017-02-17T21:00:12.556Z,36.7284,-116.2019,0.8
2017-02-17T20:56:45.688Z,63.3393,-151.4794,0.5
2017-02-17T20:53:57.850Z,37.5685,-118.8303333,1.17
2017-02-17T20:38:54.280Z,38.8108333,-122.7895,1.82
2017-02-17T20:30:30.270Z,41.4511667,-112.4123333,1.28
2017-02-17T20:28:30.270Z,38.8250008,-122.8428345,0.69
2017-02-17T20:04:48.870Z,45.9975,-112.469,1.33
2017-02-17T20:04:05.740Z,37.3233333,-122.1015,1.41
2017-02-17T19:59:34.720Z,33.6768333,-116.7156667,0.71
2017-02-17T19:44:46.072Z,62.0972,-155.9603,1
2017-02-17T19:43:22.550Z,-3.9116,137.2442,4.1
2017-02-17T19:38:13.950Z,47.18,-121.8271667,1
2017-02-17T19:31:35.720Z,-13.4465,-111.8266,4.7
2017-02-17T19:30:01.982Z,59.8968,-152.582,1.3
2017-02-17T19:25:05.610Z,40.7238333,-123.8935,2.11
2017-02-17T19:14:00.714Z,64.9511,-148.5619,0.7
2017-02-17T19:01:36.100Z,38.7989998,-122.8095016,0.88
2017-02-17T18:49:31.047Z,68.5754,-147.3117,2.4
2017-02-17T18:33:01.311Z,38.3936,-118.8748,0.9
2017-02-17T18:29:28.100Z,58.437,-136.888,2.6
2017-02-17T18:25:03.750Z,36.417,-91.357,2.11
2017-02-17T18:23:43.360Z,33.529,-116.5185,0.77
2017-02-17T18:15:35.041Z,64.5118,-147.7862,0.4
2017-02-17T18:07:37.174Z,63.1865,-150.7019,1.1
2017-02-17T18:07:13.700Z,45.8906,150.4048,4.5
2017-02-17T18:06:35.420Z,37.6758333,-118.864,0.5
2017-02-17T18:04:07.475Z,38.3906,-118.9083,0.8
2017-02-17T17:46:47.080Z,38.7683333,-122.6876667,1.08
2017-02-17T17:46:27.995Z,64.7251,-149.1912,0.5
2017-02-17T17:45:48.290Z,14.4681,144.2433,4.7
2017-02-17T17:28:24.330Z,-8.1244,118.5552,4.4
2017-02-17T17:16:38.972Z,53.4148,-165.849,1.7
2017-02-17T17:13:01.042Z,61.5412,-146.5254,1.1
2017-02-17T17:10:21.810Z,-31.7609,-177.3509,4.4
2017-02-17T17:05:40.390Z,52.8655,-32.3823,4.5
2017-02-17T16:36:52.123Z,61.7262,-148.219,0.6
2017-02-17T16:25:15.237Z,61.6096,-150.5067,1.7
2017-02-17T16:17:18.680Z,37.5748333,-121.5725,1.66
2017-02-17T16:10:13.862Z,54.0227,-165.8013,3.6
2017-02-17T16:05:14.480Z,34.3261667,-117.0055,1.26
2017-02-17T15:59:49.260Z,36.7062,-116.3193,0
2017-02-17T15:54:49.131Z,61.9426,-150.7295,1.1
2017-02-17T15:52:20.844Z,65.4007,-144.6992,1.4
2017-02-17T15:49:03.190Z,20.0636667,-156.0443333,2.46
2017-02-17T15:43:22.483Z,64.7411,-149.0431,0.4
2017-02-17T15:38:02.150Z,33.4986667,-116.7876667,0.52
2017-02-17T15:35:58.445Z,64.8877,-151.2472,1
2017-02-17T15:33:29.660Z,20.0665,-156.0566667,4.66
2017-02-17T15:31:21.950Z,38.8256683,-122.8570023,1.55
2017-02-17T15:30:10.893Z,59.6024,-152.9875,1.5
2017-02-17T14:53:24.810Z,39.303,-122.7945,1.91
2017-02-17T14:52:15.619Z,62.8596,-150.5167,1.1
2017-02-17T14:41:33.860Z,33.6815,-116.7605,0.81
2017-02-17T14:20:30.812Z,38.6565,-119.5828,1.3
2017-02-17T14:11:27.180Z,33.4815,-117.0303333,2.57
2017-02-17T14:09:03.032Z,53.3832,-165.8725,2.1
2017-02-17T14:05:40.640Z,-10.3927,161.2381,4.7
2017-02-17T14:01:48.097Z,61.6311,-146.4404,1.6
2017-02-17T13:55:13.118Z,60.1222,-137.445,1.1
2017-02-17T13:48:54.344Z,52.1055,-173.3561,3.9
2017-02-17T13:48:08.010Z,48.9506,-175.7153,4
2017-02-17T13:43:53.653Z,62.6985,-151.806,0.9
2017-02-17T13:41:30.059Z,38.0009,-118.0942,1
2017-02-17T13:29:15.904Z,53.4128,-165.8744,1.8
2017-02-17T13:28:20.230Z,53.3998,-165.8478,1.6
2017-02-17T13:24:16.950Z,33.491,-116.79,0.21
2017-02-17T13:21:05.124Z,53.3984,-165.8925,1.7
2017-02-17T13:19:11.256Z,38.3945,-118.8897,0.8
2017-02-17T13:19:04.500Z,38.8258324,-122.8073349,1.1
2017-02-17T13:18:52.501Z,63.3518,-145.4465,0.4
2017-02-17T13:18:12.268Z,53.3862,-165.8817,2.4
2017-02-17T13:17:29.140Z,38.8191681,-122.8195038,0.97
2017-02-17T13:14:49.610Z,32.8088333,-115.4665,1.41
2017-02-17T13:05:32.960Z,63.7529,-148.3703,1.1
2017-02-17T13:01:10.858Z,64.1888,-152.7158,1
2017-02-17T12:58:22.249Z,53.3504,-165.9037,3.7
2017-02-17T12:56:35.068Z,64.6728,-149.2639,0.4
2017-02-17T12:56:32.780Z,33.494,-116.7886667,0.83
2017-02-17T12:39:49.990Z,31.4316,-103.5565,2.7
2017-02-17T12:38:52.470Z,44.488,-112.652,1.16
2017-02-17T12:34:36.950Z,46.8621667,-121.7765,0.56
2017-02-17T12:33:58.418Z,38.4183,-118.8147,0.8
2017-02-17T12:29:16.610Z,42.2396667,-111.5763333,1.42
2017-02-17T12:29:02.734Z,62.9857,-150.7813,1.3
2017-02-17T12:25:41.000Z,18.2201,-68.574,3.5
2017-02-17T12:15:51.387Z,51.4486,-176.7076,3.4
2017-02-17T11:32:42.050Z,38.8341675,-122.7823334,0.44
2017-02-17T11:31:50.328Z,64.6326,-147.9849,1.1
2017-02-17T11:21:32.050Z,-2.4622,140.0246,5.3
2017-02-17T11:13:37.710Z,38.7573333,-122.7245,0.6
2017-02-17T11:08:35.321Z,36.6995,-116.3172,0.1
2017-02-17T11:08:22.014Z,39.656,-119.4153,-0.3
2017-02-17T10:53:24.680Z,33.4945,-116.7955,0.29
2017-02-17T10:53:05.750Z,37.5321667,-118.8378333,0.29
2017-02-17T10:32:17.520Z,41.4425,-112.396,0.64
2017-02-17T10:28:35.885Z,63.35,-151.146,0.6
2017-02-17T10:16:50.390Z,41.4528333,-112.4081667,1.32
2017-02-17T10:15:55.360Z,41.7581667,-111.526,1.39
2017-02-17T10:12:23.834Z,51.4986,-176.3961,2.3
2017-02-17T10:05:40.500Z,41.4501667,-112.4075,1.57
2017-02-17T09:55:00.883Z,61.3645,-150.0355,1.1
2017-02-17T09:53:50.110Z,44.7616667,-111.4666667,1.25
2017-02-17T09:49:14.280Z,33.8336667,-117.696,0.85
2017-02-17T09:49:06.287Z,51.5306,-173.2202,3.5
2017-02-17T09:36:16.130Z,36.0446667,-120.6093333,0.98
2017-02-17T09:34:41.950Z,51.2878,-177.9369,3.6
2017-02-17T09:32:43.719Z,63.4727,-151.5754,0.5
2017-02-17T09:29:50.243Z,52.4898,-169.3272,2.2
2017-02-17T09:18:29.940Z,9.8335,125.3807,4.7
2017-02-17T09:18:28.040Z,33.6421667,-116.6968333,0.44
2017-02-17T09:17:52.090Z,-23.4664,-70.5704,4.5
2017-02-17T09:05:50.910Z,33.9345,-116.8215,1.96
2017-02-17T09:03:45.787Z,63.216,-151.3337,0.6
2017-02-17T09:03:09.052Z,59.4053,-152.7894,1.7
2017-02-17T08:48:28.920Z,19.1100006,-155.1903381,1.77
2017-02-17T08:39:35.880Z,38.796,-122.8093333,0.97
2017-02-17T08:39:15.211Z,38.4292,-118.8986,1
2017-02-17T08:15:49.750Z,33.932,-116.8126667,1.24
2017-02-17T08:13:39.470Z,59.9881,-139.4044,1.5
2017-02-17T08:07:44.217Z,57.262,-156.6357,1.8
2017-02-17T08:05:14.990Z,33.4973333,-116.7895,0.54
2017-02-17T08:01:52.832Z,62.0018,-151.8609,1.6
2017-02-17T08:00:42.440Z,51.6124,178.7391,4.3
2017-02-17T07:52:20.936Z,67.4915,-146.6956,1
2017-02-17T07:48:57.620Z,32.8993333,-116.2676667,0.83
2017-02-17T07:45:48.998Z,58.9772,-157.6489,1.3
2017-02-17T07:42:10.282Z,63.0838,-151.049,1.2
2017-02-17T07:40:11.336Z,37.0422,-115.9654,0.5
2017-02-17T07:36:00.120Z,54.1675,-161.9106,3
2017-02-17T07:34:03.980Z,32.697,-115.9543333,1.18
2017-02-17T07:25:45.046Z,60.7104,-150.803,2.2
2017-02-17T07:24:51.880Z,38.8055,-122.8256683,0.63
2017-02-17T07:18:40.298Z,38.4836,-118.4026,1.5
2017-02-17T07:02:55.870Z,33.9321667,-116.8108333,0.71
2017-02-17T06:55:49.315Z,36.6986,-116.3197,0.8
2017-02-17T06:55:40.110Z,38.8089981,-122.8198318,0.69
2017-02-17T06:53:39.420Z,37.5051667,-118.921,1.65
2017-02-17T06:47:29.077Z,53.4449,-163.8665,2.3
2017-02-17T06:36:29.150Z,37.7283333,-122.544,1.32
2017-02-17T06:27:25.298Z,64.7793,-150.6147,0.9
2017-02-17T06:25:39.070Z,47.039,-112.1588333,1.28
2017-02-17T06:20:30.100Z,33.486,-116.4935,1.04
2017-02-17T06:19:42.620Z,43.9065,-110.9428333,1
2017-02-17T06:10:51.016Z,63.5952,-147.1395,0.8
2017-02-17T06:09:08.010Z,34.7025,-116.2428333,1.66
2017-02-17T06:03:50.480Z,33.4948333,-116.791,0.34
2017-02-17T06:03:48.300Z,19.082,-65.6248,2.5
2017-02-17T05:56:30.290Z,38.8173332,-122.807663,0.9
2017-02-17T05:52:25.060Z,38.8095016,-122.8453369,1.13
2017-02-17T05:38:36.932Z,62.5679,-152.001,1.2
2017-02-17T05:34:30.591Z,38.2705,-118.9492,0.8
2017-02-17T05:31:49.674Z,61.5301,-141.1046,1
2017-02-17T05:26:58.970Z,33.5436,-87.354,2.6
2017-02-17T05:23:17.560Z,58.293,-155.0103,1.6
2017-02-17T05:22:53.594Z,63.0349,-151.7793,1.1
2017-02-17T05:10:44.900Z,33.2811667,-116.7728333,1.17
2017-02-17T05:08:46.440Z,33.2813333,-116.7676667,0.91
2017-02-17T05:06:34.070Z,33.567,-87.3594,2.6
2017-02-17T05:04:32.210Z,4.573,96.5459,4.6
2017-02-17T05:03:44.000Z,36.6366667,-121.2006667,1.1
2017-02-17T04:57:23.530Z,64.7742,-149.3802,0.5
2017-02-17T04:55:59.450Z,38.5926667,-112.569,1.56
2017-02-17T04:47:07.941Z,36.6979,-116.3217,-0.1
2017-02-17T04:47:02.689Z,62.0225,-147.766,1.1
2017-02-17T04:43:33.500Z,19.4225,-155.6071667,0.72
2017-02-17T04:40:50.660Z,47.6936667,-114.1208333,-0.29
2017-02-17T04:40:02.350Z,63.58,-150.7922,0.6
2017-02-17T04:38:10.453Z,38.3874,-118.8865,1.2
2017-02-17T04:33:42.904Z,63.0266,-151.4613,0.8
2017-02-17T04:26:58.310Z,38.8264999,-122.8516693,0.33
2017-02-17T04:22:26.054Z,60.3102,-150.9258,1.7
2017-02-17T04:19:12.051Z,60.5954,-150.5974,1.6
2017-02-17T04:14:23.057Z,61.5976,-148.3039,0.9
2017-02-17T04:11:17.988Z,37.375,-117.1775,1.1
2017-02-17T04:04:48.730Z,38.7956667,-122.7641667,1.38
2017-02-17T04:04:19.787Z,60.1985,-151.57,1.6
2017-02-17T03:57:39.000Z,38.7985001,-122.7415009,0.92
2017-02-17T03:49:30.220Z,37.1561667,-97.8276667,2.1
2017-02-17T03:38:49.562Z,65.5593,-144.7298,1.1
2017-02-17T03:16:35.104Z,36.7251,-116.2909,0.3
2017-02-17T03:13:05.940Z,38.8333321,-122.7738342,0.89
2017-02-17T03:12:30.290Z,29.8635,102.2877,4.2
2017-02-17T03:01:51.810Z,19.1135,-155.461,1.85
2017-02-17T02:58:59.121Z,58.0115,-154.7943,3.4
2017-02-17T02:57:54.550Z,19.1611671,-155.5023346,2.24
2017-02-17T02:43:43.920Z,19.121,-155.4658333,1.82
2017-02-17T02:33:03.600Z,38.8375015,-122.7835007,0.78
2017-02-17T02:26:51.355Z,63.193,-151.4491,0.6
2017-02-17T02:11:09.371Z,36.7002,-116.3164,-0.1
2017-02-17T02:09:37.460Z,59.2175,-136.2909,1.6
2017-02-17T02:05:39.223Z,39.2287,-120.0909,0.6
2017-02-17T02:04:35.410Z,38.8238333,-122.7641667,0.29
2017-02-17T01:59:31.920Z,36.2063333,-89.3495,1.04
2017-02-17T01:52:11.940Z,38.7941666,-122.8068314,1.03
2017-02-17T01:45:34.790Z,37.1566667,-97.8271667,1.52
2017-02-17T01:44:38.050Z,62.7883,-143.2304,0.9
2017-02-17T01:30:22.500Z,38.6929,-118.4599,0.8
2017-02-17T01:26:57.352Z,39.2238,-120.0933,0.7
2017-02-17T01:25:41.680Z,38.800499,-122.770668,0.65
2017-02-17T01:18:04.990Z,25.1201,125.1252,4.7
2017-02-17T01:12:35.969Z,62.451,-151.2044,2
2017-02-17T01:09:14.100Z,19.2677,-66.1057,3
2017-02-17T01:02:29.910Z,33.9378333,-116.8448333,0.81
2017-02-17T00:56:50.077Z,39.227,-120.0889,1.3
2017-02-17T00:55:49.810Z,-16.1598,-172.9936,4
2017-02-17T00:48:39.560Z,38.8089981,-122.7721634,0.73
2017-02-17T00:41:55.060Z,39.376,-119.7389,1.1
2017-02-17T00:38:52.360Z,33.9513333,-117.1986667,0.89
2017-02-17T00:37:57.760Z,38.7878342,-122.7740021,0.88
2017-02-17T00:32:18.965Z,62.1394,-150.7872,1.3
2017-02-17T00:17:30.640Z,3.869,126.8793,4.4
2017-02-17T00:16:53.397Z,62.1176,-145.1362,0.9
2017-02-17T00:13:29.089Z,37.2623,-116.7647,0.3
2017-02-17T00:07:59.161Z,59.9873,-139.5366,1.2
2017-02-17T00:05:13.800Z,36.3771667,-120.9725,1.45
2017-02-17T00:02:04.130Z,38.8191667,-122.8058333,1.13
2017-02-16T23:59:50.640Z,38.8110008,-122.793663,0.54
2017-02-16T23:58:06.245Z,64.9858,-147.2795,1.3
2017-02-16T23:52:37.707Z,60.3568,-152.6685,2
2017-02-16T23:46:40.930Z,33.7725,-117.4501667,1.23
2017-02-16T23:28:56.230Z,33.9415,-116.6155,1.11
2017-02-16T23:20:50.770Z,33.0671667,-114.984,1.93
2017-02-16T23:20:37.560Z,36.6067,71.3213,4.3
2017-02-16T23:07:08.420Z,31.7623333,-116.2818333,2.99
2017-02-16T23:05:43.545Z,36.7026,-116.3214,-0.2
2017-02-16T22:58:54.620Z,38.7965012,-122.809166,0.91
2017-02-16T22:52:07.738Z,54.1182,-163.3126,2.2
2017-02-16T22:51:11.650Z,-3.0824,146.3165,4.5
2017-02-16T22:50:14.210Z,48.7996,154.4703,4.1
2017-02-16T22:48:25.340Z,63.5692,-147.1789,2.1
2017-02-16T22:45:04.680Z,34.4478333,-119.2121667,1.01
2017-02-16T22:42:46.717Z,60.2252,-152.9753,2.2
2017-02-16T22:40:01.860Z,37.4666667,-113.7245,1.81
2017-02-16T22:36:11.616Z,37.4163,-115.3197,0.3
2017-02-16T22:19:59.715Z,64.7079,-149.6711,0.4
2017-02-16T22:18:31.340Z,-4.2579,134.067,4.4
2017-02-16T22:02:53.263Z,65.0164,-151.6998,1
2017-02-16T22:01:57.227Z,65.077,-151.6846,0.7
2017-02-16T21:59:01.730Z,-19.2135,169.2781,4.6
2017-02-16T21:48:30.290Z,13.5357,-91.4545,4.5
2017-02-16T21:44:05.130Z,18.7358,145.1448,5
2017-02-16T21:40:51.967Z,64.7544,-149.2115,0.2
2017-02-16T21:37:38.430Z,38.831665,-122.8065033,0.86
2017-02-16T21:35:00.474Z,61.5129,-146.4538,1.2
2017-02-16T21:29:11.210Z,19.2115,-155.4315,2.11
2017-02-16T21:29:01.847Z,63.0538,-148.8639,1.6
2017-02-16T21:21:24.295Z,64.7449,-148.1885,-0.3
2017-02-16T21:18:45.733Z,60.9595,-145.8534,1.4
2017-02-16T21:15:01.909Z,51.3438,-176.4048,1.9
2017-02-16T21:12:04.313Z,39.2267,-120.0933,0.9
2017-02-16T21:05:14.880Z,38.8346672,-122.7741699,1.02
2017-02-16T20:57:41.340Z,46.9773333,-122.2041667,1.41
2017-02-16T20:53:41.300Z,33.4233333,-116.369,1.15
2017-02-16T20:43:44.037Z,39.3352,-120.0165,0.1
2017-02-16T20:41:30.694Z,39.339,-120.0213,1.1
2017-02-16T20:32:31.600Z,38.4733333,-112.4891667,1.65
2017-02-16T20:02:22.120Z,46.0083333,-112.4713333,1.75
2017-02-16T19:57:59.841Z,36.7025,-116.3128,-0.1
2017-02-16T19:53:53.600Z,-16.3038,-174.1205,4.9
2017-02-16T19:53:19.165Z,57.315,-155.4626,1.8
2017-02-16T19:41:22.319Z,63.8859,-150.3672,0.9
2017-02-16T19:39:18.570Z,-35.8204,-73.8069,4.5
2017-02-16T19:33:48.860Z,38.824501,-122.8519974,0.99
2017-02-16T19:31:23.240Z,38.8343315,-122.7841644,1.18
2017-02-16T19:22:03.360Z,52.7089,-174.642,2.6
2017-02-16T19:07:55.446Z,63.1996,-151.3695,0.8
2017-02-16T19:05:22.012Z,64.7855,-148.1322,0.4
2017-02-16T19:00:22.110Z,35.9333333,-118.3213333,1.08
2017-02-16T18:54:31.109Z,38.3376,-118.9702,1.4
2017-02-16T18:53:09.785Z,60.623,-137.4698,1.4
2017-02-16T18:39:46.550Z,-35.8397,-73.6786,4.6
2017-02-16T18:34:59.677Z,63.4838,-149.896,1.4
2017-02-16T18:17:48.212Z,62.1757,-152.1458,1.5
2017-02-16T18:14:37.088Z,58.1346,-156.4013,1.3
2017-02-16T18:10:19.810Z,51.5172,-174.8584,2.5
2017-02-16T17:45:37.700Z,34.0105,-116.3171667,1.04
2017-02-16T17:41:38.700Z,19.9326,-65.4144,3.5
2017-02-16T17:38:02.740Z,37.1543333,-97.827,1.7
2017-02-16T17:37:49.330Z,37.1561667,-97.8261667,2.38
2017-02-16T17:25:01.800Z,18.5995,-67.0384,2.8
2017-02-16T17:16:14.120Z,51.4221,-174.7832,3.2
2017-02-16T17:11:21.090Z,62.5846,-149.689,1.5
2017-02-16T16:56:10.350Z,33.7143333,-116.7523333,0.83
2017-02-16T16:55:36.820Z,34.063,-117.2648333,0.89
2017-02-16T16:53:58.520Z,33.65,-116.7615,0.47
2017-02-16T16:48:50.731Z,63.1472,-150.4968,1.3
2017-02-16T16:47:38.170Z,45.3033333,-112.6983333,0.74
2017-02-16T16:46:54.500Z,55.7387,-158.2563,3.2
2017-02-16T16:43:00.021Z,58.7699,-153.6484,1.6
2017-02-16T16:36:34.240Z,47.0135,-121.8963333,0.56
2017-02-16T16:29:56.930Z,43.6241667,-121.1616667,0.81
2017-02-16T16:28:07.202Z,61.4654,-151.683,1.9
2017-02-16T16:18:24.491Z,39.2244,-120.096,0.5
2017-02-16T16:17:12.200Z,36.1498,-99.024,2.5
2017-02-16T16:06:33.920Z,36.0288333,-117.7666667,1.2
2017-02-16T16:01:49.400Z,36.1263,-96.8727,2.8
2017-02-16T15:58:36.049Z,60.4472,-147.7034,1.6
2017-02-16T15:55:51.343Z,66.5441,-135.7647,1.4
2017-02-16T15:54:32.440Z,36.0715,70.3842,4.3
2017-02-16T15:51:44.599Z,64.8043,-148.3159,0.3
2017-02-16T15:49:18.830Z,38.8023333,-122.7595,0.42
2017-02-16T15:42:43.760Z,19.343,-155.1146667,1.1
2017-02-16T15:33:07.300Z,36.1266,-96.864,3.8
2017-02-16T15:27:18.280Z,61.7017,-149.603,1.3
2017-02-16T15:26:47.927Z,61.3666,-146.3882,1.1
2017-02-16T15:23:08.646Z,59.8358,-147.0203,1.9
2017-02-16T15:17:19.970Z,37.2468,-116.7142,0.1
2017-02-16T15:15:45.960Z,38.7571667,-122.726,0.62
2017-02-16T15:05:20.970Z,19.3733333,-155.2845,0.69
2017-02-16T15:03:29.687Z,64.8692,-149.38,0.2
2017-02-16T15:01:51.997Z,39.2271,-120.0889,-0.2
2017-02-16T15:00:58.510Z,18.3608,147.1541,4.5
2017-02-16T14:56:07.088Z,63.4492,-147.4773,1
2017-02-16T14:41:41.920Z,32.6793333,-115.6641667,1.13
2017-02-16T14:31:50.470Z,38.8235016,-122.856163,0.44
2017-02-16T14:25:07.120Z,19.5238333,-155.2745,1.52
2017-02-16T14:17:36.070Z,38.7953339,-122.7728348,0.73
2017-02-16T14:15:48.360Z,46.1645,-122.3016667,0.75
2017-02-16T14:09:35.970Z,19.2113333,-155.4275,1.78
2017-02-16T14:06:15.578Z,61.3598,-149.9973,1.1
2017-02-16T14:00:03.790Z,19.3415,-155.0435,1.15
2017-02-16T13:55:42.216Z,36.6978,-116.3198,0.2
2017-02-16T13:42:01.460Z,37.1498,-97.8154,2.7
2017-02-16T13:41:50.800Z,36.71,-116.1391,-0.1
2017-02-16T13:41:36.282Z,63.275,-151.0894,1
2017-02-16T13:40:42.652Z,63.3017,-151.114,0.7
2017-02-16T13:37:02.690Z,36.0371667,-117.7738333,0.82
2017-02-16T13:37:01.348Z,52.8727,-165.467,2.1
2017-02-16T13:33:42.450Z,14.4957,-90.5518,4.9
2017-02-16T13:33:08.090Z,37.7489,-115.125,1.6
2017-02-16T13:29:08.350Z,38.8231667,-122.8063333,1.33
2017-02-16T13:25:58.760Z,37.6098333,-119.0133333,0.53
2017-02-16T13:19:06.990Z,37.6501667,-119.0215,0.66
2017-02-16T13:15:27.760Z,33.8526667,-117.0793333,0.73
2017-02-16T13:11:42.840Z,37.65,-119.0245,0.06
2017-02-16T13:11:33.560Z,37.6483333,-119.0248333,0.73
2017-02-16T13:09:37.300Z,37.6463333,-119.0283333,0.71
2017-02-16T13:07:38.732Z,61.9693,-147.8615,1.2
2017-02-16T13:00:42.475Z,61.5003,-149.893,1.4
2017-02-16T12:57:31.483Z,53.0177,-170.0132,3
2017-02-16T12:51:55.060Z,18.7828,-69.3977,4.6
2017-02-16T12:49:26.927Z,63.2017,-149.3347,1.1
2017-02-16T12:49:19.780Z,33.6758333,-117.4078333,1.84
2017-02-16T12:48:29.437Z,38.3782,-118.9137,1.7
2017-02-16T12:45:27.650Z,43.91,-110.9301667,1.27
2017-02-16T12:43:49.553Z,60.7629,-151.388,1.6
2017-02-16T12:30:49.550Z,32.2235,-115.2303333,2.07
2017-02-16T12:23:22.660Z,47.6061667,-114.0298333,-0.06
2017-02-16T12:21:45.170Z,34.2,-117.5013333,0.39
2017-02-16T12:10:00.670Z,-20.6938,-178.5661,5.1
2017-02-16T12:08:05.670Z,38.7648315,-122.7154999,0.78
2017-02-16T12:02:36.350Z,33.2256667,-116.7281667,0.42
2017-02-16T11:56:52.415Z,38.4055,-118.9169,1
2017-02-16T11:42:00.683Z,55.1957,-160.5939,3.8
2017-02-16T11:35:52.640Z,35.8051667,-118.0586667,0.55
2017-02-16T11:31:04.494Z,65.0811,-150.1649,0.2
2017-02-16T11:29:58.460Z,45.3093333,-112.7016667,0.64
2017-02-16T11:26:22.770Z,35.2001667,-117.2766667,1.37
2017-02-16T11:17:23.810Z,48.9196667,-115.969,2.21
2017-02-16T11:10:14.420Z,37.6038333,-119.0131667,0.2
2017-02-16T10:56:11.979Z,40.0806,-119.7317,0.9
2017-02-16T10:53:18.410Z,38.7866669,-122.7736664,1.09
2017-02-16T10:52:20.568Z,58.4709,-137.0681,2.2
2017-02-16T10:51:24.444Z,63.2482,-152.408,1.5
2017-02-16T10:38:19.212Z,63.9562,-148.419,0.8
2017-02-16T10:36:08.570Z,-7.1634,-80.64,4.8
2017-02-16T10:17:29.013Z,60.2931,-152.2881,1.6
2017-02-16T10:16:00.010Z,37.474,-118.8396667,0.6
2017-02-16T10:15:03.839Z,58.1842,-138.5687,1.8
2017-02-16T10:13:15.047Z,57.2679,-155.4541,1.8
2017-02-16T10:08:48.320Z,58.1786,-138.5555,1.9
